BOR;AN;FI;FI_EJ;PERSO;PRESTA;MAD;FI1;FI2
Q26;2014;600113476;600100721;N3000;1;0;;
Q26;2014;610000028;610780025;M1000;1;0;;
Q26;2014;610000028;610780025;M1010;1;0;;
Q26;2014;610000028;610780025;M3000;0;1;610780082;
Q26;2014;610000028;610780025;N1000;0;1;610780074;
Q26;2014;610000044;610780074;M1010;1;;610780082;282800170
Q26;2014;610000044;610780074;M3000;1;;;
Q26;2014;610000044;610780074;N2000;1;;;
Q26;2014;610000051;610780082;M1000;1;0;;
Q26;2014;610000051;610780082;M1010;1;0;;
Q26;2014;610000051;610780082;M2000;1;0;;
Q26;2014;610000051;610780082;N1000;0;1;610780025;610780074
Q26;2014;610000051;610780082;N2000;1;0;;
Q26;2014;610000069;610780090;M1010;0;1;140000118;140000639
Q26;2014;610000069;610780090;M2000;0;1;610780082;710780644
Q26;2014;610000069;610780090;N2000;1;0;;
Q26;2014;610000069;610780090;N5000;1;1;140000118;
Q26;2014;610000077;610780124;M1010;0;1;610000051;
Q26;2014;610000077;610780124;M2000;0;1;610000051;
Q26;2014;610000077;610780124;M3000;0;1;610000051;610784423
Q26;2014;610000077;610780124;N5000;0;1;610000085;610000044
Q26;2014;610000085;610780132;N2000;1;0;;
Q26;2014;610000093;610780140;M3000;0;1;610780157;610780025
Q26;2014;610000101;610780157;N2000;1;;;
Q26;2014;610000119;610780165;M1010;1;1;140000159;
Q26;2014;610000119;610780165;M2000;1;1;610790594;
Q26;2014;610000119;610780165;M3000;1;1;610780082;140000100
Q26;2014;610000119;610780165;N1000;0;1;140000092;
Q26;2014;610000119;610780165;N3000;0;1;610790594;
Q26;2014;610000119;610780165;N5000;0;1;610790594;
Q26;2014;610004269;610787038;N2000;1;;;
Q26;2014;610005837;610005811;N2000;0;1;610780082;
Q26;2014;610006371;610000135;M3000;0;1;610780199;
Q26;2014;610006371;610000135;N1000;0;1;610780199;
Q26;2014;610006371;610000135;N2000;1;0;;
Q26;2014;610006371;610000135;N5000;0;1;610780199;
Q26;2014;610780108;610790594;N2000;1;0;;
Q26;2014;610780108;610790594;N4000;1;0;;
Q26;2014;610780116;610790594;M1010;0;1;610780165;140000159
Q26;2014;610780116;610790594;N1000;0;1;610784423;
Q26;2014;610780116;610790594;N2000;1;1;610784423;610780165
Q26;2014;610780116;610790594;N3000;0;1;610784423;
Q26;2014;610780199;610000135;N1000;1;0;;
Q26;2014;610780199;610000135;N2000;1;0;;
Q26;2014;610780371;760025734;N2000;1;;;
Q26;2014;610780371;760025734;N4000;1;;;
Q26;2014;610780371;760025734;N5000;1;;;
Q26;2014;610784423;610787285;N2000;1;0;;
Q26;2014;620000026;620003814;M1000;1;;;
Q26;2014;620000026;620003814;M1010;1;;;
Q26;2014;620000026;620003814;M2000;1;;;
Q26;2014;620000026;620003814;N5000;1;;;
Q26;2014;620000034;620100057;M1000;0;1;590006607;620000257
Q26;2014;620000034;620100057;M1010;1;1;620000224;
Q26;2014;620000034;620100057;M2000;0;1;590001004;590800009
Q26;2014;620000034;620100057;N1000;0;1;620100081;
Q26;2014;620000034;620100057;N2000;0;1;620100081;
Q26;2014;620000059;620100073;M1000;0;1;620100057;
Q26;2014;620000059;620100073;M1010;0;1;620100057;
Q26;2014;620000059;620100073;M3000;0;1;620100057;
Q26;2014;620000059;620100073;N1000;0;1;620100057;
Q26;2014;620000059;620100073;N2000;0;1;620100057;
Q26;2014;620000067;620100081;M1000;;1;620100057;
Q26;2014;620000067;620100081;M1010;;1;620100057;
Q26;2014;620000067;620100081;N1000;;1;620100057;
Q26;2014;620000067;620100081;N3000;;1;620100073;
Q26;2014;620000067;620100081;N5000;;1;620100057;
Q26;2014;620000117;620100461;M1010;0;1;620103432;
Q26;2014;620000117;620100461;N1000;0;1;620103432;
Q26;2014;620000117;620100461;N3000;;1;620103432;
Q26;2014;620000117;620100461;N5000;0;1;620103432;
Q26;2014;620000224;620100651;M1000;1;;;
Q26;2014;620000224;620100651;M1010;1;1;590781902;620100057
Q26;2014;620000224;620100651;M2000;0;1;620100057;590780284
Q26;2014;620000224;620100651;M3000;0;1;620100685;620000232
Q26;2014;620000224;620100651;N2000;1;0;;
Q26;2014;620000224;620100651;N4000;0;1;620100685;590783239
Q26;2014;620000224;620100651;N5000;0;1;620100057;590782215
Q26;2014;620000232;620100669;M3000;0;1;590000121;
Q26;2014;620000232;620100669;N2000;0;1;590000121;
Q26;2014;620000232;620100669;N5000;0;1;590000121;
Q26;2014;620000299;620101295;N1000;0;;620101360;
Q26;2014;620000596;750820680;N1000;;1;620003814;
Q26;2014;620000638;620000638;N5000;1;;;
Q26;2014;620000653;620103440;M1010;1;;;
Q26;2014;620000653;620103440;M2000;1;;;
Q26;2014;620000653;620103440;M3000;1;;;
Q26;2014;620001834;620001834;N5000;1;0;;
Q26;2014;620003350;620001834;M1010;;1;620100685;620110668
Q26;2014;620003350;620001834;M3000;;1;620100685;620110668
Q26;2014;620003350;620001834;N2000;;1;620100685;620110668
Q26;2014;620003350;620001834;N3000;;1;620100685;
Q26;2014;620003350;620001834;N4000;;1;620100685;620110668
Q26;2014;620003350;620001834;N5000;;1;620110668;
Q26;2014;620003822;620003814;N3000;1;;;
Q26;2014;620003889;620003848;M1010;;1;620100651;
Q26;2014;620003889;620003848;N1000;;1;620025346;
Q26;2014;620006049;620000331;N1000;1;0;;
Q26;2014;620010348;620018473;M3000;1;1;620000323;
Q26;2014;620010348;620018473;N2000;1;;;
Q26;2014;620012948;620000265;M1010;1;;;
Q26;2014;620024349;620024299;N5000;1;0;;
Q26;2014;620025387;620025361;N1000;0;1;620024349;
Q26;2014;620025387;620025361;N5000;1;;;
Q26;2014;620026401;620024158;N4000;1;0;;
Q26;2014;620026690;620027839;N1000;1;0;;
Q26;2014;620026690;620027839;N2000;1;0;;
Q26;2014;620026690;620027839;N3000;1;0;;
Q26;2014;620026690;620027839;N5000;1;0;;
Q26;2014;620027664;620003814;M1000;1;;;
Q26;2014;620100495;620000133;M1010;0;1;620003202;
Q26;2014;620100495;620000133;N1000;0;1;620003202;
Q26;2014;620100495;620000133;N4000;0;1;620003202;
Q26;2014;620100735;620000265;M1010;1;;;
Q26;2014;620100750;620000273;N2000;1;;;
Q26;2014;620105973;590039863;N2000;1;;;
Q26;2014;620105973;590039863;N3000;1;;;
Q26;2014;620105973;590039863;N4000;1;;;
Q26;2014;620105973;590039863;N5000;1;;;
Q26;2014;620106203;620020859;N5000;1;;;
Q26;2014;630000016;630180032;M3000;0;1;630000040;
Q26;2014;630000016;630180032;N1000;0;1;630000040;
Q26;2014;630000016;630180032;N2000;1;0;;
Q26;2014;630000131;630003168;N1000;0;1;630780526;
Q26;2014;630000131;630003168;N2000;1;1;630780526;
Q26;2014;630000149;630780302;M3000;0;1;630780989;
Q26;2014;630000149;630780302;N1000;0;1;630780989;630781011
Q26;2014;630000149;630780302;N2000;1;1;630780989;
Q26;2014;630000412;630780997;M1000;1;0;;
Q26;2014;630000412;630780997;M1010;1;1;630781029;
Q26;2014;630000412;630780997;M2000;0;1;630781029;
Q26;2014;630000412;630780997;M3000;1;0;;
Q26;2014;630000412;630780997;N1000;0;1;630781029;
Q26;2014;630000412;630780997;N2000;1;1;630781029;
Q26;2014;630000412;630780997;N4000;0;1;630781029;
Q26;2014;630000420;630781003;N2000;1;;;
Q26;2014;630000438;630781011;M1000;1;1;630000404;
Q26;2014;630000438;630781011;M1010;1;1;630000404;
Q26;2014;630000438;630781011;M2000;0;1;630000404;
Q26;2014;630000438;630781011;N1000;0;1;630000404;
Q26;2014;630000438;630781011;N2000;1;1;630000404;
Q26;2014;630000438;630781011;N3000;0;1;630000404;
Q26;2014;630000479;630781110;M1010;0;1;630000438;630781268
Q26;2014;630000479;630781110;M2000;0;1;630000438;
Q26;2014;630000479;630781110;M3000;0;1;630000404;
Q26;2014;630000479;630781110;N2000;1;1;630000404;
Q26;2014;630000560;630781367;M1010;0;1;630780989;
Q26;2014;630007698;630000990;N2000;;1;630000412;
Q26;2014;630007748;630000990;N2000;;1;630000420;
Q26;2014;630007888;630000990;N2000;;1;630781029;
Q26;2014;630010510;750043994;M1000;1;0;;
Q26;2014;630010510;750043994;M1010;1;0;;
Q26;2014;630010510;750043994;M2000;1;0;;
Q26;2014;630010510;750043994;M3000;1;0;;
Q26;2014;630010510;750043994;N1000;0;1;630780310;
Q26;2014;630010510;750043994;N2000;1;0;;
Q26;2014;630010510;750043994;N3000;1;0;;
Q26;2014;630010510;750043994;N4000;1;0;;
Q26;2014;630010510;750043994;N5000;1;0;;
Q26;2014;630010528;630000990;N2000;;1;630000479;
Q26;2014;630011211;690795331;N2000;1;0;;
Q26;2014;630011211;690795331;N3000;1;0;;
Q26;2014;630780179;630011534;N2000;1;0;;
Q26;2014;630780195;630786754;N2000;1;;;
Q26;2014;630780195;630786754;N5000;1;;;
Q26;2014;630780310;630000156;M1010;;1;630010510;
Q26;2014;630780310;630000156;N1000;0;1;630010510;310781695
Q26;2014;630780310;630000156;N2000;;1;630010510;
Q26;2014;630780310;630000156;N3000;;1;630010510;
Q26;2014;630780401;630000172;N5000;1;;;
Q26;2014;630780526;630009991;N2000;1;;;
Q26;2014;630781268;630780989;N2000;1;;;
Q26;2014;630781755;630011518;N2000;1;0;;
Q26;2014;630781821;750043994;N2000;1;0;;
Q26;2014;630783538;630780989;N2000;1;;;
Q26;2014;630785756;630001188;N2000;1;;;
Q26;2014;630787034;630780989;N2000;1;;;
Q26;2014;630790384;630786754;N2000;1;;;
Q26;2014;640000402;640780813;M1000;0;1;400000105;640000600
Q26;2014;640000402;640780813;M1010;1;1;400000105;640000600
Q26;2014;640000402;640780813;M2000;1;1;400000105;640000600
Q26;2014;640000402;640780813;M3000;0;1;640000600;
Q26;2014;640000402;640780813;N1000;0;1;400000105;
Q26;2014;640000402;640780813;N2000;1;0;;
Q26;2014;640000410;640780821;M1010;0;1;640000600;
Q26;2014;640000410;640780821;N2000;1;0;;
Q26;2014;640000428;640780839;N1000;0;1;640780821;
Q26;2014;640000428;640780839;N4000;0;1;640780821;
Q26;2014;640000436;640780862;M1010;;1;640000600;
Q26;2014;640000600;640781290;M1000;1;1;640780862;
Q26;2014;640000600;640781290;M1010;1;1;640780862;
Q26;2014;640003836;640791976;N2000;1;;;
Q26;2014;640010518;640010468;N1000;1;0;;
Q26;2014;640010518;640010468;N2000;1;0;;
Q26;2014;640010518;640010468;N5000;1;0;;
Q26;2014;640013298;640011508;N1000;1;0;;
Q26;2014;640013298;640011508;N2000;1;0;;
Q26;2014;640017521;640790374;N2000;1;;;
Q26;2014;640017646;640017638;M1010;;1;640000162;
Q26;2014;640017646;640017638;M2000;;1;640000162;
Q26;2014;640017646;640017638;M3000;;1;640000162;
Q26;2014;640017646;640017638;N1000;;1;640000162;
Q26;2014;640017646;640017638;N2000;;1;640000162;
Q26;2014;640017646;640017638;N4000;;1;640000162;
Q26;2014;640780185;640000089;M1000;1;;;
Q26;2014;640780185;640000089;N2000;1;;;
Q26;2014;640780185;640000089;N3000;1;;;
Q26;2014;640780227;330056540;N1000;1;0;;
Q26;2014;640780227;330056540;N2000;1;0;;
Q26;2014;640780409;640000154;N1000;1;;;
Q26;2014;640780409;640000154;N2000;1;;;
Q26;2014;640780409;640000154;N3000;1;;;
Q26;2014;640780490;640000212;N2000;1;0;;
Q26;2014;640780581;640000253;N1000;1;;;
Q26;2014;640780607;640000261;N2000;1;;;
Q26;2014;640780623;640000287;N2000;1;;;
Q26;2014;640780631;640000295;N1000;1;0;;
Q26;2014;640780631;640000295;N2000;1;0;;
Q26;2014;640780631;640000295;N4000;1;0;;
Q26;2014;640780649;640000303;N1000;1;0;;
Q26;2014;640780649;640000303;N2000;1;0;;
Q26;2014;640780649;640000303;N5000;1;0;;
Q26;2014;640780714;750720427;N2000;1;;;
Q26;2014;640780938;640000451;N1000;;1;640780946;
Q26;2014;640780938;640000451;N4000;;1;640780946;
Q26;2014;640780938;640000451;N5000;;1;640780946;
Q26;2014;640780987;640000493;N2000;1;0;;
Q26;2014;640781308;640000618;N2000;1;;;
Q26;2014;640781340;640000642;M1000;1;;;
Q26;2014;640781340;640000642;N2000;1;;;
Q26;2014;640781399;640000683;N2000;1;0;;
Q26;2014;640786281;640791976;N2000;1;;;
Q26;2014;640787149;640001681;N2000;1;0;;
Q26;2014;640787156;640001699;N1000;;1;560014748;
Q26;2014;640787156;640001699;N3000;;1;640017638;
Q26;2014;640787156;640001699;N5000;;1;640017638;
Q26;2014;640790150;750712184;N2000;1;0;;
Q26;2014;650000045;650780158;M1000;;1;650783160;
Q26;2014;650000045;650780158;M1010;;1;650783160;
Q26;2014;650000045;650780158;M2000;;1;650783160;
Q26;2014;650000045;650780158;M3000;;1;650783160;
Q26;2014;650000045;650780158;N1000;;1;650783160;650780166
Q26;2014;650000045;650780158;N4000;;1;650780166;
Q26;2014;650000052;650780166;M3000;1;;;
Q26;2014;650000052;650780166;N1000;;1;650783160;
Q26;2014;650000052;650780166;N2000;;1;650780158;
Q26;2014;650000417;650783160;M1010;0;1;650780158;650780166
Q26;2014;650000417;650783160;N1000;0;1;650780158;650780166
Q26;2014;650000417;650783160;N2000;0;1;650780158;650780166
Q26;2014;650000417;650783160;N5000;0;1;650780158;
Q26;2014;650001779;650001738;M3000;;1;650783160;650780174
Q26;2014;650001779;650001738;N1000;;1;650783160;650780174
Q26;2014;650001779;650001738;N2000;;1;650783160;650780174
Q26;2014;650001779;650001738;N3000;;1;650783160;650780174
Q26;2014;650002579;650000243;M1000;1;;;
Q26;2014;650002579;650000243;N2000;1;;;
Q26;2014;650780398;750005068;N2000;1;;;
Q26;2014;650780398;750005068;N5000;1;;;
Q26;2014;650780679;650000243;M1000;1;;;
Q26;2014;650780679;650000243;N2000;1;;;
Q26;2014;650784218;650780174;M1010;0;1;650000417;
Q26;2014;660000084;660780180;M1010;1;1;340796663;
Q26;2014;660000084;660780180;M2000;1;;;
Q26;2014;660000605;660786799;M1010;;1;660000084;
Q26;2014;660000605;660786799;N1000;;1;110786324;660780172
Q26;2014;660000605;660786799;N2000;;1;660780172;
Q26;2014;660005166;660786542;M1000;1;0;;
Q26;2014;660005166;660786542;M1010;1;0;;
Q26;2014;660005166;660786542;N2000;1;0;;
Q26;2014;660780099;660000043;N2000;1;0;;
Q26;2014;660780099;660000043;N5000;1;0;;
Q26;2014;660780156;340015171;M1000;1;0;;
Q26;2014;660780156;340015171;M1010;1;0;;
Q26;2014;660780156;340015171;N2000;1;0;;
Q26;2014;660780172;660786799;M1010;0;1;660000084;
Q26;2014;660780172;660786799;N1000;0;1;110786324;
Q26;2014;660780172;660786799;N2000;1;1;660000605;
Q26;2014;660780172;660786799;N5000;0;1;660000605;
Q26;2014;660780321;590799730;N2000;1;;;
Q26;2014;660780321;590799730;N5000;1;;;
Q26;2014;660780370;660786799;N1000;0;1;110786324;660000605
Q26;2014;660780370;660786799;N4000;0;1;660000605;
Q26;2014;660780370;660786799;N5000;0;1;660000605;660780172
Q26;2014;660780628;660000282;N2000;1;;;
Q26;2014;660780628;660000282;N3000;1;;;
Q26;2014;660780628;660000282;N5000;1;;;
Q26;2014;660780743;660000373;N2000;1;0;;
Q26;2014;660780776;660000399;N2000;1;;;
Q26;2014;660781097;660000506;N2000;1;;;
Q26;2014;660781097;660000506;N5000;1;;;
Q26;2014;660781287;660000621;N2000;1;0;;
Q26;2014;660781287;660000621;N3000;1;0;;
Q26;2014;660790163;660790155;N5000;1;;;
Q26;2014;670000025;670780055;M1000;1;;;
Q26;2014;670000025;670780055;M1010;1;1;670013754;
Q26;2014;670000025;670780055;M2000;;1;680000973;
Q26;2014;670000025;670780055;M3000;;1;680000973;580780971
Q26;2014;670000033;670780063;M1010;0;1;670780691;680001195
Q26;2014;670000033;670780063;M2000;0;1;670780055;
Q26;2014;670000033;670780063;M3000;0;1;680000973;670780055
Q26;2014;670000033;670780063;N1000;1;0;;
Q26;2014;670000033;670780063;N2000;1;0;;
Q26;2014;670000041;670780071;N2000;0;1;670013366;
Q26;2014;670000041;670780071;N3000;0;1;670013366;
Q26;2014;670000041;670780071;N4000;0;1;670013366;
Q26;2014;670000058;670013366;N2000;;1;670780055;
Q26;2014;670000082;670780147;N1000;0;1;670016294;
Q26;2014;670000082;670780147;N2000;1;0;;
Q26;2014;670000157;670780337;M1000;0;1;670000165;
Q26;2014;670000157;670780337;M2000;0;1;670780055;
Q26;2014;670000157;670780337;N4000;0;1;670013366;
Q26;2014;670000165;670780345;M1000;1;0;;
Q26;2014;670000165;670780345;M1010;1;0;;
Q26;2014;670000165;670780345;N5000;1;0;;
Q26;2014;670000173;670780352;N1000;;1;670780337;
Q26;2014;670000272;670780543;M3000;1;;670000272;
Q26;2014;670000306;670780584;M1010;0;1;670013366;
Q26;2014;670000306;670780584;N2000;1;;;
Q26;2014;670000306;670780584;N5000;1;;;
Q26;2014;670000371;670780675;N2000;1;;;
Q26;2014;670000371;670780675;N3000;;1;670780642;
Q26;2014;670000371;670780675;N5000;;1;670780642;
Q26;2014;670000397;670780691;M1010;0;1;670000405;680000973
Q26;2014;670000397;670780691;M3000;0;1;670000603;
Q26;2014;670000397;670780691;N1000;0;1;670000405;
Q26;2014;670000397;670780691;N2000;0;1;670000405;
Q26;2014;670000397;670780691;N4000;0;1;680000973;
Q26;2014;670000405;670780709;M1000;0;1;670000397;
Q26;2014;670000405;670780709;M1010;0;1;670000397;
Q26;2014;670000405;670780709;M2000;0;1;670000397;
Q26;2014;670000405;670780709;M3000;0;1;670000397;
Q26;2014;670000405;670780709;N1000;0;1;670000397;670000603
Q26;2014;670000405;670780709;N2000;0;1;670000397;
Q26;2014;670000413;670780717;N1000;;1;670000603;
Q26;2014;670000413;670780717;N2000;;1;670000603;
Q26;2014;670000603;670781152;M1000;;1;670000397;
Q26;2014;670000603;670781152;M1010;;1;670000397;
Q26;2014;670000603;670781152;M3000;;1;670000397;680000973
Q26;2014;670000603;670781152;N2000;;1;670000413;
Q26;2014;670000603;670781152;N3000;;1;;
Q26;2014;670002187;670000652;N3000;0;1;670780055;
Q26;2014;670002278;750043994;M1010;1;0;;
Q26;2014;670002278;750043994;N2000;1;0;;
Q26;2014;670005479;670000652;N5000;1;0;;
Q26;2014;670009109;670780055;M3000;;1;670013754;
Q26;2014;670013754;670013754;N2000;0;1;680020336;
Q26;2014;670013895;670000652;M1010;0;1;670780337;
Q26;2014;670014455;670000652;N3000;0;1;670780055;
Q26;2014;670014992;670780139;N1000;0;1;670780055;
Q26;2014;670014992;670780139;N2000;1;0;;
Q26;2014;670016237;670016211;N1000;;1;670016294;
Q26;2014;670016237;670016211;N2000;1;;;
Q26;2014;670780113;670780055;M3000;;1;670013754;
Q26;2014;670780121;670013754;M1000;0;1;670013366;
Q26;2014;670780121;670013754;N1000;0;1;670780055;
Q26;2014;670780121;670013754;N2000;0;1;670780055;
Q26;2014;670780162;670000108;N1000;0;1;530814219;
Q26;2014;670780162;670000108;N2000;1;0;;
Q26;2014;670780188;670014604;N2000;1;0;;
Q26;2014;670780378;670000785;N2000;1;0;;
Q26;2014;670780386;670000199;N2000;1;0;;
Q26;2014;670781129;670013754;M1010;;1;670013366;
Q26;2014;670781574;670000652;M1010;0;1;670780386;680000486
Q26;2014;670781574;670000652;N2000;0;1;670780337;680000973
Q26;2014;670781574;670000652;N3000;0;1;670780055;
Q26;2014;670781574;670000652;N5000;1;0;;
Q26;2014;670783273;670780055;M1000;1;1;670013754;
Q26;2014;670783273;670780055;M1010;1;1;670013754;680013232
Q26;2014;670783273;670780055;M2000;;1;670013754;
Q26;2014;670783273;670780055;M3000;;1;670013754;670781152
Q26;2014;670792027;670792340;N2000;1;0;;
Q26;2014;670795921;670000652;M1010;0;1;670780337;
Q26;2014;670797539;670014604;N2000;1;;;
Q26;2014;670798420;670792340;M1000;1;;;
Q26;2014;670798420;670792340;M1010;1;;;
Q26;2014;670798420;670792340;N2000;1;;;
Q26;2014;670798636;670014604;N2000;1;0;;
Q26;2014;670799667;670000652;M1010;0;1;670780386;
Q26;2014;670799667;670000652;N1000;0;1;670780386;
Q26;2014;670799667;670000652;N2000;0;1;670780386;
Q26;2014;670799667;670000652;N3000;0;1;670780386;
Q26;2014;680000031;680000171;N1000;0;1;680000486;
Q26;2014;680000122;680000346;M1000;1;;;
Q26;2014;680000122;680000346;M1010;1;;;
Q26;2014;680000122;680000346;M3000;;1;680000437;
Q26;2014;680000130;680000353;N1000;1;0;;
Q26;2014;680000130;680000353;N2000;1;0;;
Q26;2014;680000130;680000353;N5000;1;0;;
Q26;2014;680000221;670781293;N2000;1;0;;
Q26;2014;680000312;680015963;N2000;1;0;;
Q26;2014;680000544;680000395;M3000;0;1;680000395;
Q26;2014;680000544;680000395;N2000;1;0;680000395;
Q26;2014;680000577;680000411;M3000;;1;680001179;
Q26;2014;680000577;680000411;N1000;;1;680001179;
Q26;2014;680000577;680000411;N2000;;1;680001179;
Q26;2014;680000601;680000437;M1000;;1;680000486;
Q26;2014;680000601;680000437;M1010;;1;680000486;
Q26;2014;680000601;680000437;M2000;;1;680000486;
Q26;2014;680000601;680000437;M3000;;1;680000486;
Q26;2014;680000627;680000486;M1010;0;1;680001179;
Q26;2014;680000684;680000973;M1000;1;1;680001005;
Q26;2014;680000684;680000973;M1010;1;1;680000627;680001005
Q26;2014;680000684;680000973;M2000;;1;670780055;
Q26;2014;680000684;680000973;M3000;1;1;680001179;670780055
Q26;2014;680000684;680000973;N2000;1;1;680000874;680000692
Q26;2014;680000692;680000981;M1000;0;1;680001005;
Q26;2014;680000692;680000981;M1010;0;1;680001005;
Q26;2014;680000700;680001005;N1000;;1;680000973;
Q26;2014;680000700;680001005;N2000;;1;680000973;680001088
Q26;2014;680000700;680001005;N3000;;1;680000981;
Q26;2014;680000700;680001005;N5000;;1;680001179;
Q26;2014;680000726;680012648;M3000;0;1;680014495;
Q26;2014;680000742;680001054;M1010;;1;670000397;
Q26;2014;680000742;680001054;N1000;;1;670000397;
Q26;2014;680000742;680001054;N5000;;1;670000397;
Q26;2014;680000767;680001088;M1000;;1;680001005;
Q26;2014;680000767;680001088;N3000;;1;680000981;
Q26;2014;680000833;680001138;M3000;0;1;680000742;
